Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate	vs2_score	vb_score	dvf_score	gn_score	add_score	rm_score	total_score
NZ_CP046616.1_0-2656591:768451-2336764_frag_1458330_1469756	11426	No		13	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9547284841537476	0.0130674522244882											0			0.0	0.0	0.0	1.0	0.0	0.0	-4.0	-3.0
NZ_CP046616.1_0-2656591:768451-2336764_frag_1469756_1483742	13986	No		16	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.2	0.007	0.593	0.045	0.147	0.593	NCLDV	0.0	20.0	6.7	205-13986	1-15						0.646273136138916	0.0374461817357806											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP046616.1_0-2656591:2343098-2525112_frag_10982_28776	17794	No		26	1	13	Low-quality	Genome-fragment	22.61	HMM-based (lower-bound)	0.0	1.0																						0.6052019000053406	0.0417138756703678											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP046616.1_0-2656591:2343098-2525112_frag_86061_103079	17018	No		18	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.8832231760025024	0.0190157866908376											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP058601.1_0-4359796:0-637906_frag_450237_467422	17185	No		18	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4054584205150604	0.0948900974393836											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_347144_363159	16015	No		16	0	10	Not-determined	Genome-fragment			0.0	1.03	no viral genes detected																					0.410751461982727	0.0935493617342699											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_400763_416017	15254	No		16	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2691360116004944	0.1272188231739557											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_729650_744984	15334	No		14	0	6	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.3822647929191589	0.1008195483042525											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_946530_964753	18223	No		20	0	4	Not-determined	Genome-fragment			0.0	1.04	no viral genes detected																					0.2437979280948639	0.133960268902485											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_1413444_1431194	17750	No		19	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0597635060548782	0.2231286350932849											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_1979700_1990639	10939	No		13	1	5	Low-quality	Genome-fragment	15.48	HMM-based (lower-bound)	0.0	1.0																						0.2544590830802917	0.1311088450789334											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP058601.1_0-4359796:645154-4359796_frag_3003020_3015290	12270	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2470540553331375	0.1331860412417856											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_3076734_3095785	19051	No		18	0	9	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.2967778742313385	0.1200052874084145											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP058601.1_0-4359796:645154-4359796_frag_3343767_3356176	12409	No		13	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3018709421157837	0.1187589697107032											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP059154.1_0-3779651:0-3201872_frag_843419_861169	17750	No		18	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3028474748134613	0.118551250094418											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP059154.1_0-3779651:0-3201872_frag_2231330_2245547	14217	No		15	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0814925879240036	0.2023755570662436											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP059154.1_0-3779651:0-3201872_frag_2609719_2628464	18745	No		17	0	10	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected			full	0.167	0.013	0.633	0.075	0.507	0.633	NCLDV	0.0	13.3	6.7	1-18745	1-15						0.1973646581172943	0.1475564619684266											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP059154.1_0-3779651:0-3201872_frag_3039624_3055808	16184	No		23	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.398719310760498	0.0968728755948334											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP059154.1_0-3779651:0-3201872_frag_3116510_3134492	17982	No		13	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5427505970001221	0.050041543923257											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP059154.1_0-3779651:0-3201872_frag_3187425_3200436	13011	No		13	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4865844249725342	0.0709079235591812											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP064324.1_0-1751429:0-1751429_frag_526878_537996	11118	No		14	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.758769690990448	0.0287974922577233											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP064324.1_0-1751429:0-1751429_frag_1271771_1289592	17821	No		18	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5984178781509399	0.0425069869325477											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP064337.1_0-1758798:0-1758798_frag_251277_265404	14127	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.8367781639099121	0.0225281365662059											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP064337.1_0-1758798:0-1758798_frag_293251_304726	11475	No		9	0	5	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.8354374170303345	0.0225470201676863											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP069376.1_0-1634705:0-1634705_frag_759633_776997	17364	No		15	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6697648763656616	0.0356144723921746											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP069376.1_0-1634705:0-1634705_frag_911044_923919	12875	No		18	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9558567404747008	0.0128974998111639											0			0.0	0.0	0.0	1.0	0.0	0.0	-4.0	-3.0
NZ_CP069376.1_0-1634705:0-1634705_frag_1362187_1381677	19490	No		21	0	16	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5530940890312195	0.0479832313618853											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP069376.1_0-1634705:0-1634705_frag_1517490_1535331	17841	No		22	0	14	Low-quality	Genome-fragment	2.51	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.3036370277404785	0.1184190648840546											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP070332.2_0-1989773:50585-1262687_frag_690356_706257	15901	No		17	0	10	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.2284904420375824	0.1379824760178261											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP070332.2_0-1989773:50585-1262687_frag_1134186_1147091	12905	No		14	0	6	Low-quality	Genome-fragment	15.68	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.8280395269393921	0.023170179016542											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP070332.2_0-1989773:1287143-1989773_frag_432554_444460	11906	No		10	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6781094074249268	0.0348968955359166											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP070332.2_0-1989773:1287143-1989773_frag_647597_666876	19279	No		26	0	19	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4054966568946838	0.0948900974393836											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071306.1_0-1921617:0-1921617_frag_1163103_1179823	16720	No		19	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2704018652439117	0.12699221995619											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071307.1_0-844905:0-844905_frag_210196_225870	15674	No		13	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6573398113250732	0.0365586524661983											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071462.1_0-3823492:0-1868458_frag_513178_529591	16413	No		19	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1281572729349136	0.1746355464914268											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071462.1_0-3823492:2600017-3823492_frag_15099_32402	17303	No		17	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1544506996870041	0.1630221315809351											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071596.1_0-4004921:190418-4004921_frag_866274_878645	12371	No		12	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.177374392747879	0.1547511141324873											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071596.1_0-4004921:190418-4004921_frag_1882278_1899133	16855	No		20	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4410448670387268	0.0859581539391192											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071596.1_0-4004921:190418-4004921_frag_2189435_2200643	11208	No		11	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5460662841796875	0.0495505702847647											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071596.1_0-4004921:190418-4004921_frag_2577831_2595749	17918	No		19	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.225040391087532	0.1390966085051741											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071596.1_0-4004921:190418-4004921_frag_3481101_3493832	12731	No		16	0	0	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7858031988143921	0.0264936928771055											0			0.0	0.0	0.0	0.5	0.0	0.0	-1.5	-1.0
NZ_CP071596.1_0-4004921:190418-4004921_frag_3599558_3614857	15299	No		19	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2078017592430114	0.1445162021300702											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071597.1_0-4022344:71381-4022344_frag_1763252_1773751	10499	No		16	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.095997467637062	0.1920839942593851											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071597.1_0-4022344:71381-4022344_frag_2457280_2472051	14771	No		17	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3538669347763061	0.1071644384016919											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071597.1_0-4022344:71381-4022344_frag_3437602_3447880	10278	No		12	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1966427564620971	0.1477641815847118											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071597.1_0-4022344:71381-4022344_frag_3518137_3537425	19288	No		20	0	9	Low-quality	Genome-fragment	22.7	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.3115371465682983	0.1165118211345267											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071597.1_0-4022344:71381-4022344_frag_3696204_3712731	16527	No		16	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3743219971656799	0.1026512576478586											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071598.1_0-1144258:0-1144258_frag_28032_45146	17114	No		11	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1926359981298446	0.149123800891306											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071598.1_0-1144258:0-1144258_frag_473693_488853	15160	No		12	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3988172113895416	0.0968539919933529											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP071598.1_0-1144258:0-1144258_frag_1055302_1074756	19454	No		15	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2028726786375045	0.1459513558425863											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP078063.1_0-3048879:0-3048879_frag_862712_876830	14118	No		17	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9190335273742676	0.0164287332880126											0			0.0	0.0	0.0	1.0	0.0	0.0	-4.0	-3.0
NZ_CP078063.1_0-3048879:0-3048879_frag_976055_990786	14731	No		16	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.913715958595276	0.0167308709117002											0			0.0	0.0	0.0	1.0	0.0	0.0	-4.0	-3.0
NZ_CP078063.1_0-3048879:0-3048879_frag_2276111_2295153	19042	No		17	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.747901201248169	0.0293262330991766											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP080572.1_0-1946248:0-1946248_frag_27910_42405	14495	No		14	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6297072172164917	0.0391645894705038											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP080572.1_0-1946248:0-1946248_frag_253604_264054	10450	No		11	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4920183420181274	0.0682453357504343											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP080572.1_0-1946248:0-1946248_frag_301021_316519	15498	No		15	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2261970341205597	0.1387189364755646											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP080572.1_0-1946248:0-1946248_frag_1673877_1686326	12449	No		13	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3019476532936096	0.1187023189062618											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081183.1_0-2656678:0-509143_frag_287192_303747	16555	No		18	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2121118605136871	0.1430432812145932											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081183.1_0-2656678:591314-1110863_frag_286806_305180	18374	No		19	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4816425740718841	0.0733627917516428											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081183.1_0-2656678:1134157-2656678_frag_324451_341903	17452	No		20	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.452828586101532	0.08280459249188											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081485.1_0-1951395:265928-624571_frag_337763_354051	16288	No		19	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6083780527114868	0.0413739708437193											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081485.1_0-1951395:824596-1762010_frag_435166_451099	15933	No		7	0	4	Not-determined	Genome-fragment			0.0	1.03	no viral genes detected			full	0.367	0.06	0.513	0.1	0.373	0.513	NCLDV	0.0	42.9	0.0	1-15933	1-7						0.8248306512832642	0.0233967822343077											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP081485.1_0-1951395:824596-1762010_frag_590644_606673	16029	No		15	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5646329522132874	0.0463970088375254											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081485.1_0-1951395:1779458-1951395_frag_32655_43874	11219	No		9	0	7	Low-quality	Genome-fragment	17.16	AAI-based (medium-confidence)	0.0	1.03	no viral genes detected																					0.3668926656246185	0.1043885489840622											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081485.1_0-1951395:1779458-1951395_frag_140787_158608	17821	No		22	0	17	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1527746766805648	0.1635131052194274											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081958.1_0-2965230:0-683928_frag_200712_220052	19340	No		22	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4740825891494751	0.0761386811692726											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081958.1_0-2965230:0-683928_frag_600217_617827	17610	No		15	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2835308909416199	0.1237820077045094											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP081958.1_0-2965230:698943-2965230_frag_746701_761576	14875	No		13	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7574580311775208	0.0288352594606843											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP081958.1_0-2965230:698943-2965230_frag_2147799_2158167	10368	No		8	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.9328357577323914	0.0153523680036256											0			0.0	0.0	0.0	1.0	0.0	0.0	-4.0	-3.0
NZ_CP082249.1_0-2516790:0-2516790_frag_47732_64219	16487	No		19	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3777146637439728	0.101952564393081											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082249.1_0-2516790:0-2516790_frag_141375_155005	13630	No		16	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2369774580001831	0.1357919782460911											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082249.1_0-2516790:0-2516790_frag_370953_389248	18295	No		17	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3006278574466705	0.1190988745373517											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082249.1_0-2516790:0-2516790_frag_1787855_1802504	14649	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4279945492744446	0.0897159906337336											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082249.1_2534357-3902255:0-1367898_frag_1012136_1030532	18396	No		21	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5195258259773254	0.0546302590830123											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082249.1_2534357-3902255:0-1367898_frag_1236004_1252688	16684	No		16	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2040896415710449	0.1457058690233401											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082284.1_0-2964354:0-2964354_frag_508922_527693	18771	No		22	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3366934955120086	0.1109033914948258											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082284.1_0-2964354:0-2964354_frag_2229631_2240331	10700	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5239408612251282	0.0535350101971448											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082284.1_0-2964354:0-2964354_frag_2806636_2820469	13833	No		17	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7369568347930908	0.0300249263539542											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP082286.1_0-2980919:0-670653_frag_190699_207061	16362	No		23	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4762229323387146	0.0752889191026512											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082286.1_0-2980919:685372-2980919_frag_636431_654455	18024	No		21	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4843864738941192	0.0720598232494901											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP082286.1_0-2980919:685372-2980919_frag_805240_816786	11546	No		11	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1520075052976608	0.163815242843115											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
