Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate
NC_075235.1_frag_0_7479	7479	No		8	7	0	High-quality	High-quality	94.25	AAI-based (high-confidence)	0.0	1.0				full	0.933	0.687	0.593	0.23	0.787	0.933	dsDNAphage	0.0	75.0	0.0	102-7276	1-8						0.7687438130378723	0.027909962988141	No terminal repeats			8.0	11.0	8.0	13.7463	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Papovaviricetes;Zurhausenvirales;Papillomaviridae	0.983		0			0.0
NC_076510.1_frag_0_8885	8885	No		6	2	0	Medium-quality	Genome-fragment	64.75	AAI-based (high-confidence)	0.0	1.0				full	0.54	0.027	0.68	0.89	0.88	0.89	RNA	0.0	16.7	0.0	168-8883	1-6						0.9551481008529664	0.0130108014200468	No terminal repeats			6.0	11.0	0.0	8.5914	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae	0.9791		0			0.0
NC_077116.1_frag_0_5514	5514	No		4	1	0	Medium-quality	Genome-fragment	59.42	AAI-based (medium-confidence)	0.0	1.0				full	0.66	0.127	0.6	1.0	0.967	1.0	RNA	1.0	25.0	0.0	2-5513	1-4						0.6992065906524658	0.0331029533952715	No terminal repeats			4.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;	0.9353		0			0.0
NC_077151.1_frag_0_5310	5310	No		5	1	0	Low-quality	Genome-fragment	39.13	AAI-based (medium-confidence)	0.0	1.0																						0.9486966133117676	0.0138416798851877	No terminal repeats			5.0	11.0	0.0	6.8731	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae	0.9781		0			0.0
NC_077151.1_frag_5310_13708	8398	No		2	1	0	Medium-quality	Genome-fragment	64.38	AAI-based (high-confidence)	0.0	1.0																						0.9959611892700196	0.0058161492559861	No terminal repeats			2.0	11.0	1.0	3.4366	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae	0.968		0			0.0
NC_076680.1_frag_0_5005	5005	No		2	1	0	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0				full	0.447	0.38		0.985	0.447	0.985	RNA	1.0	50.0	0.0	8-5005	1-2						0.4278242588043213	0.0897348742352141	No terminal repeats			2.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Miaviricetes;Ourlivirales;Botourmiaviridae	0.8802		0			0.0
NC_076921.1_frag_0_8529	8529	No		6	2	0	Low-quality	Genome-fragment	4.5	HMM-based (lower-bound)	0.0	1.0				full	0.807	0.147	0.673	1.0	0.947	1.0	RNA	1.0	16.7	0.0	289-8529	1-6						0.852802038192749	0.0213573532744164	No terminal repeats			6.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;	0.9244		0			0.0
NC_083851.1_frag_0_6373	6373	No		5	1	0	Low-quality	Genome-fragment	47.43	AAI-based (high-confidence)	0.0	1.0																						0.9986709952354432	0.004022207115341	No terminal repeats			5.0	11.0	0.0	8.5914	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae	0.9753		0			0.0
NC_083851.1_frag_6373_12579	6206	No		2	1	0	Low-quality	Genome-fragment	47.31	AAI-based (high-confidence)	0.0	1.0																						0.9950611591339112	0.0060238688722713	No terminal repeats			2.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae	0.9234		0			0.0
NC_062774.1_frag_0_7119	7119	No		9	1	0	Low-quality	Genome-fragment	7.47	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.92	0.693	0.155	0.993	0.993	lavidaviridae	0.0	88.9	0.0	554-7119	1-9	lytic				1.0	1.0	0.0	No terminal repeats			9.0	11.0	1.0	9.3405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9826		0			0.0
NC_062774.1_frag_7119_15524	8405	No		6	0	0	Low-quality	Genome-fragment	8.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	1.0	0.893	0.967	0.245	0.993	1.0	dsDNAphage	2.0	85.7	0.0	1-8405	1-7	lytic				1.0	1.0	0.0	No terminal repeats			6.0	11.0	2.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9829		0			0.0
NC_062774.1_frag_15524_20895	5371	No		5	1	0	Low-quality	Genome-fragment	5.51	AAI-based (high-confidence)	0.0	1.0				full	0.833	0.913	0.953	0.19	0.993	0.993	lavidaviridae	0.0	100.0	0.0	154-5369	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	0.0	6.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9818		0			0.0
NC_062774.1_frag_20895_27244	6349	No		2	2	0	Low-quality	Genome-fragment	3.95	AAI-based (high-confidence)	0.0	1.0																						1.0	0.0	No terminal repeats			2.0	11.0	0.0	2.8238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9756		0			0.0
NC_062774.1_frag_27244_32631	5387	No		3	1	0	Low-quality	Genome-fragment	5.65	AAI-based (high-confidence)	0.0	1.0				full	0.46	0.687	0.76	0.165	0.373	0.76	NCLDV	0.0	100.0	0.0	3-5385	1-3						1.0	0.0	No terminal repeats			3.0	11.0	0.0	4.8295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9819		0			0.0
NC_062774.1_frag_32631_39365	6734	No		6	0	0	Low-quality	Genome-fragment	6.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.893	0.953	0.507	0.23	0.853	0.953	ssDNA	0.0	100.0	0.0	2-6734	1-6						1.0	0.0	No terminal repeats			6.0	11.0	0.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9835		0			0.0
NC_062774.1_frag_39365_46558	7193	No		6	0	0	Low-quality	Genome-fragment	7.49	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.807	0.673	0.827	0.22	0.907	0.907	lavidaviridae	0.0	83.3	0.0	155-7192	1-6						1.0	0.0	No terminal repeats			6.0	11.0	0.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9793		0			0.0
NC_062774.1_frag_46558_54648	8090	No		3	0	0	Low-quality	Genome-fragment	8.47	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.953	0.987	0.973	0.31	0.98	0.987	ssDNA	0.0	100.0	0.0	23-8090	1-3						0.9999991059303284	0.0003965556310899	No terminal repeats			3.0	11.0	0.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9829		0			0.0
NC_062774.1_frag_54648_63607	8959	No		2	0	0	Low-quality	Genome-fragment	9.39	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					1.0	0.0	No terminal repeats			2.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9678		0			0.0
NC_062774.1_frag_63607_69207	5600	No		1	0	0	Low-quality	Genome-fragment	5.79	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					1.0	0.0	No terminal repeats			1.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9701		0			0.0
NC_062774.1_frag_69207_74884	5677	No		13	2	0	Low-quality	Genome-fragment	5.94	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.887	0.84	0.26	1.0	1.0	lavidaviridae	0.0	53.8	0.0	2-5675	1-13						0.9999560713768004	0.0010952488858675	No terminal repeats			13.0	11.0	0.0	10.1063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9815		0			0.0
NC_062774.1_frag_74884_83887	9003	No		14	2	0	Low-quality	Genome-fragment	9.43	AAI-based (high-confidence)	0.0	1.0				full	0.947	0.92	0.82	0.2	0.987	0.987	lavidaviridae	0.0	78.6	0.0	2-9002	1-14	lytic				1.0	1.0	0.0	No terminal repeats			14.0	11.0	0.0	15.7915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9828		0			0.0
NC_062774.1_frag_83887_89678	5791	No		6	1	0	Low-quality	Genome-fragment	6.07	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.627	0.947	0.16	0.933	0.953	dsDNAphage	0.0	83.3	0.0	3-5789	1-6	lytic				1.0	0.9999954104423524	0.0005476244429337	No terminal repeats			6.0	11.0	0.0	8.5408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9826		0			0.0
NC_062774.1_frag_89678_96464	6786	No		16	0	0	Low-quality	Genome-fragment	6.97	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.98	0.773	0.64	0.42	0.867	0.98	dsDNAphage	0.0	12.5	0.0	2-6759	1-16						1.0	0.0	No terminal repeats			16.0	11.0	0.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.975		0			0.0
NC_070911.1_frag_0_7027	7027	No		10	8	0	Low-quality	Genome-fragment	22.11	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.58	0.267	0.045	0.427	1.0	dsDNAphage	7.0	100.0	0.0	2-7025	1-10	lytic				1.0	0.9781401753425598	0.0095362187476395	No terminal repeats			10.0	11.0	4.0	11.5384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9767		0			0.0
NC_070911.1_frag_7027_15101	8074	No		13	11	0	Low-quality	Genome-fragment	25.73	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.733	0.58	0.155	0.353	1.0	dsDNAphage	10.0	92.3	0.0	2-8074	1-13	lytic				1.0	0.7329679727554321	0.0303270639776418	No terminal repeats			13.0	11.0	10.0	16.2695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9793		0			0.0
NC_070911.1_frag_15101_23970	8869	No		13	10	0	Low-quality	Genome-fragment	28.42	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.673	0.473	0.055	0.307	0.993	dsDNAphage	4.0	76.9	0.0	1-8868	1-13	lysogenic				1.0	0.3421576619148254	0.1095626557897122	No terminal repeats			13.0	11.0	6.0	18.0592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9669		0			0.0
NC_070911.1_frag_23970_29149	5179	No		6	3	0	Low-quality	Genome-fragment	16.52	AAI-based (high-confidence)	0.0	1.0				full	0.867	0.007	0.06	0.005	0.093	0.867	dsDNAphage	1.0	40.0	20.0	3-5179	1-5	lytic				1.0	0.5174985527992249	0.055215650728907	No terminal repeats			6.0	11.0	1.0	3.6311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9099		0			0.0
NC_078673.1_frag_0_7042	7042	No		1	1	0	Low-quality	Genome-fragment	47.83	AAI-based (medium-confidence)	0.0	1.0																						0.9969704747200012	0.0053062920160132	No terminal repeats			1.0	11.0	0.0	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Kitaviridae	0.9753		0			0.0
NC_076849.1_frag_0_6254	6254	No		2	1	0	Medium-quality	Genome-fragment	74.5	AAI-based (high-confidence)	0.0	1.0				full	0.793	0.347	0.733	1.0	0.98	1.0	RNA	1.0	50.0	0.0	529-6252	1-2						0.2097238451242447	0.1439308104841755	No terminal repeats			2.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales;Fusariviridae	0.9559		0			0.0
NC_079131.1_frag_0_5011	5011	No		1	1	0	Low-quality	Genome-fragment	45.42	AAI-based (medium-confidence)	0.0	1.0																						0.7685490250587463	0.0279288465896215	No terminal repeats			1.0	11.0	0.0	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Jingchuvirales;Chuviridae	0.9636		0			0.0
NC_077172.1_frag_0_9969	9969	No		5	4	0	Medium-quality	Genome-fragment	67.59	HMM-based (lower-bound)	0.0	1.0				full	0.82	0.233	0.407	1.0	0.973	1.0	RNA	1.0	20.0	0.0	85-9969	1-5						0.8500962257385254	0.0215084220862602	No terminal repeats			5.0	11.0	2.0	3.4366	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae	0.9431		0			0.0
NC_077107.1_frag_0_5329	5329	No		4	1	0	Low-quality	Genome-fragment	49.87	AAI-based (medium-confidence)	0.0	1.0				full	0.62	0.227	0.607	1.0	0.867	1.0	RNA	1.0	25.0	0.0	3-5329	1-4						0.9659090042114258	0.0115001133016088	No terminal repeats			4.0	11.0	1.0	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;	0.8869		0			0.0
NC_076570.1_frag_0_6820	6820	No		5	4	0	Low-quality	Genome-fragment	37.55	AAI-based (medium-confidence)	0.0	1.0																						0.8460162878036499	0.0218672105143893	No terminal repeats			5.0	11.0	4.0	6.8731	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Paramyxoviridae	0.9745		0			0.0
NC_076570.1_frag_6820_13898	7078	No		2	2	0	Low-quality	Genome-fragment	41.53	AAI-based (high-confidence)	0.0	1.0				full	0.68	0.547	0.8	1.0	0.947	1.0	RNA	1.0	50.0	0.0	126-7076	1-2						0.9775185585021972	0.0095928695520809	No terminal repeats			2.0	11.0	2.0	3.4366	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Paramyxoviridae	0.9736		0			0.0
NC_073592.1_frag_0_7969	7969	No		11	7	0	Low-quality	Genome-fragment	18.79	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.433	0.207	0.065	0.367	1.0	dsDNAphage	4.0	63.6	0.0	99-7969	1-11	lytic				1.0	0.9762877821922302	0.0097628219654052	No terminal repeats			11.0	11.0	5.0	14.1459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.982		0			0.0
NC_073592.1_frag_7969_15135	7166	No		7	3	0	Low-quality	Genome-fragment	16.87	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.227	0.36	0.15	0.293	0.993	dsDNAphage	2.0	42.9	0.0	57-7165	1-7	lytic				1.0	0.9893337488174438	0.0075723241936702	No terminal repeats			7.0	11.0	1.0	10.1167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9829		0			0.0
NC_073592.1_frag_15135_24441	9306	No		13	5	0	Low-quality	Genome-fragment	21.95	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.007	0.18	0.015	0.053	1.0	dsDNAphage	2.0	38.5	7.7	3-9305	1-13	lytic				1.0	0.9979887008666992	0.0046453659641966	No terminal repeats			13.0	11.0	1.0	18.6425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.98		0			0.0
NC_073592.1_frag_24441_32862	8421	No		15	0	0	Low-quality	Genome-fragment	19.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.327	0.0	0.613	0.0	0.133	0.613	NCLDV	0.0	25.0	0.0	2-8419	1-8						0.2301610559225082	0.1375670367852557	No terminal repeats			15.0	11.0	0.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.79		0			0.0
NC_073592.1_frag_32862_38066	5204	No		16	2	0	Low-quality	Genome-fragment	12.29	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.26	0.053	0.315	0.053	0.987	dsDNAphage	0.0	6.7	0.0	2-5179	1-15	lytic				1.0	0.9696720838546752	0.0109147216557141	No terminal repeats			16.0	11.0	0.0	5.7072	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.8954		0			0.0
NC_076509.1_frag_0_7909	7909	No		6	5	0	Low-quality	Genome-fragment	5.75	AAI-based (high-confidence)	0.0	1.08				full	0.533	0.3	0.32	0.125	0.76	0.76	lavidaviridae	0.0	66.7	0.0	2-7908	1-6						0.459745854139328	0.0811428355615983	No terminal repeats			6.0	11.0	3.0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.8716		0			0.0
NC_076509.1_frag_7909_17519	9610	No		7	7	0	Low-quality	Genome-fragment	6.99	AAI-based (high-confidence)	0.0	1.0				full	0.887	0.453	0.193	0.145	0.947	0.947	lavidaviridae	0.0	100.0	0.0	310-9608	1-7						0.0793952345848083	0.2040939648009668	No terminal repeats			7.0	11.0	5.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9476		0			0.0
NC_076509.1_frag_17519_24762	7243	No		7	4	0	Low-quality	Genome-fragment	4.91	AAI-based (high-confidence)	0.0	1.0																	lytic				1.0	0.021185714751482	0.2906186267845003	No terminal repeats			7.0	11.0	2.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.8307		0			0.0
NC_076509.1_frag_24762_30591	5829	No		3	3	0	Low-quality	Genome-fragment	4.24	AAI-based (high-confidence)	0.0	1.0				full	0.587	0.42	0.06	0.165	0.827	0.827	lavidaviridae	0.0	100.0	0.0	45-5827	1-3						0.1419215947389602	0.1681395875821436	No terminal repeats			3.0	11.0	2.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9558		0			0.0
NC_076509.1_frag_30591_39023	8432	No		6	4	0	Low-quality	Genome-fragment	6.26	AAI-based (high-confidence)	0.0	1.03				full	0.587	0.333		0.165	0.78	0.78	lavidaviridae	0.0	66.7	0.0	3-8432	1-6						0.1726026386022567	0.1562618022509252	No terminal repeats			6.0	11.0	1.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.8727		0			0.0
NC_076509.1_frag_39023_46788	7765	No		6	5	0	Low-quality	Genome-fragment	5.3	AAI-based (high-confidence)	0.0	1.0				full	0.46	0.34	0.193	0.125	0.647	0.647	lavidaviridae	0.0	83.3	0.0	1-7765	1-6						0.1275898516178131	0.174843266107712	No terminal repeats			6.0	11.0	4.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9441		0			0.0
NC_076509.1_frag_46788_54316	7528	No		3	3	0	Low-quality	Genome-fragment	5.16	AAI-based (high-confidence)	0.0	1.0				full	0.687	0.46	0.133	0.12	0.28	0.687	dsDNAphage	0.0	100.0	0.0	1-7526	1-3						0.131259486079216	0.1732192763803912	No terminal repeats			3.0	11.0	3.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9233		0			0.0
NC_076509.1_frag_54316_62307	7991	No		6	6	0	Low-quality	Genome-fragment	5.79	AAI-based (high-confidence)	0.0	1.0				full	0.7	0.2	0.033	0.075	0.533	0.7	dsDNAphage	0.0	83.3	0.0	2-7989	1-6						0.0481204837560653	0.2370458493843946	No terminal repeats			6.0	11.0	5.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.977		0			0.0
NC_076509.1_frag_62307_71228	8921	No		5	5	0	Low-quality	Genome-fragment	6.34	AAI-based (high-confidence)	0.0	1.0				full	0.64	0.48	0.38	0.2	0.933	0.933	lavidaviridae	0.0	100.0	0.0	2-8873	1-5						0.1730612963438034	0.1561107334390815	No terminal repeats			5.0	11.0	4.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9199		0			0.0
NC_076509.1_frag_71228_80298	9070	No		8	8	0	Low-quality	Genome-fragment	6.53	AAI-based (high-confidence)	0.0	1.0				full	0.74	0.34	0.133	0.115	0.653	0.74	dsDNAphage	0.0	87.5	0.0	79-9068	1-8						0.0224169008433818	0.2870307425032102	No terminal repeats			8.0	11.0	7.0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9452		0			0.0
NC_076509.1_frag_80298_88517	8219	No		6	5	0	Low-quality	Genome-fragment	5.97	AAI-based (high-confidence)	0.0	1.0				full	0.58	0.42	0.247	0.135	0.82	0.82	lavidaviridae	0.0	83.3	0.0	2-8217	1-6						0.0513408184051513	0.2326270866379635	No terminal repeats			6.0	11.0	2.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.7229		0			0.0
NC_076509.1_frag_88517_93606	5089	No		5	4	0	Low-quality	Genome-fragment	3.68	AAI-based (high-confidence)	0.0	1.0				full	0.487	0.2	0.653	0.045	0.38	0.653	NCLDV	0.0	33.3	0.0	3-5087	1-6						0.1218222603201866	0.177826875141627	No terminal repeats			5.0	11.0	2.0	6.8718	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9554		0			0.0
NC_076509.1_frag_93606_99874	6268	No		5	3	0	Low-quality	Genome-fragment	4.59	AAI-based (high-confidence)	0.0	1.03				full	0.3	0.113	0.107	0.09	0.807	0.807	lavidaviridae	0.0	40.0	20.0	2-6266	1-5						0.0229713767766952	0.2854067527758894											0			0.0
NC_076509.1_frag_99874_109153	9279	No		1	1	0	Low-quality	Genome-fragment	6.71	AAI-based (high-confidence)	0.0	1.31																						0.1708735525608062	0.1569227283027419	No terminal repeats			1.0	11.0	1.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9457		0			0.0
NC_076509.1_frag_109153_116726	7573	No		6	4	0	Low-quality	Genome-fragment	5.63	AAI-based (high-confidence)	0.0	1.12				full	0.5	0.227	0.193	0.12	0.867	0.867	lavidaviridae	0.0	66.7	0.0	2-7572	1-6						0.3415532410144806	0.1095815393911927	No terminal repeats			6.0	11.0	5.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9814		0			0.0
NC_076509.1_frag_116726_124903	8177	No		7	4	0	Low-quality	Genome-fragment	6.07	AAI-based (high-confidence)	0.0	1.26				full	0.78	0.36	0.26	0.105	0.86	0.86	lavidaviridae	0.0	85.7	0.0	3-6700	1-7						0.1837980449199676	0.1524661983533499	No terminal repeats			7.0	11.0	4.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9766		0			0.0
NC_076509.1_frag_124903_130314	5411	No		1	0	0	Not-determined	Genome-fragment			0.0	1.18	no viral genes detected																					0.2028025686740875	0.1459513558425863											0			0.0
NC_070877.1_frag_0_7847	7847	No		14	6	1	Low-quality	Genome-fragment	6.9	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.033	0.087	0.01	0.007	1.0	dsDNAphage	2.0	50.0	7.1	614-7846	1-14	lytic				1.0	0.7487859725952148	0.0292884658962157	No terminal repeats			14.0	11.0	0.0	11.2688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9805		0			0.0
NC_070877.1_frag_7847_15034	7187	No		10	2	0	Low-quality	Genome-fragment	6.32	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.233	0.347	0.135	0.22	0.993	dsDNAphage	1.0	90.0	0.0	3-7187	1-10	lytic				1.0	0.9735862016677856	0.0101404939950147	No terminal repeats			10.0	11.0	1.0	13.5519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9831		0			0.0
NC_070877.1_frag_15034_24799	9765	No		11	8	0	Low-quality	Genome-fragment	8.59	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.713	0.22	0.26	0.427	1.0	dsDNAphage	6.0	100.0	0.0	1-9764	1-11	lytic				1.0	0.9943690299987792	0.0062693556915174	No terminal repeats			11.0	11.0	4.0	18.9011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.983		0			0.0
NC_070877.1_frag_24799_32573	7774	No		6	4	0	Low-quality	Genome-fragment	6.84	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.493	0.707	0.44	0.473	1.0	dsDNAphage	4.0	66.7	0.0	3-7772	1-6						0.9890588521957396	0.0075723241936702	No terminal repeats			6.0	11.0	1.0	6.2697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9819		0			0.0
NC_070877.1_frag_32573_40447	7874	No		16	8	0	Low-quality	Genome-fragment	6.93	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.22	0.253	0.4	0.227	1.0	dsDNAphage	3.0	31.2	0.0	2-7853	1-16	lytic				1.0	0.9416012763977052	0.0146159075458871	No terminal repeats			16.0	11.0	2.0	13.4511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9764		0			0.0
NC_070877.1_frag_40447_46382	5935	No		19	1	0	Low-quality	Genome-fragment	5.22	AAI-based (high-confidence)	0.0	1.03																	lytic				1.0	0.98082172870636	0.0091774303195105	No terminal repeats			19.0	11.0	0.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.974		0			0.0
NC_070877.1_frag_46382_55246	8864	No		21	7	0	Low-quality	Genome-fragment	7.8	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.787	0.3	0.4	0.12	0.973	dsDNAphage	0.0	21.7	0.0	1-8863	1-23	lytic				1.0	0.88371741771698	0.0189780194878767	No terminal repeats			21.0	11.0	1.0	12.028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9803		0			0.0
NC_070877.1_frag_55246_62750	7504	No		10	6	0	Low-quality	Genome-fragment	6.6	AAI-based (high-confidence)	0.0	1.0				full	0.927	0.593	0.093	0.285	0.687	0.927	dsDNAphage	0.0	55.6	0.0	18-7503	1-9	lytic				1.0	0.9843803644180298	0.0086109222750963	No terminal repeats			10.0	11.0	0.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9825		0			0.0
